Season,Player,Position,Age,Team,TeamID,Years of Service,GP,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Wins,Losses,Salary,Injured,Injury_Periods,Total_Days_Injured,Injury_Risk,Salary Cap,Luxury Tax,1st Apron,BAE,Standard /Non-Taxpayer,Taxpayer,Team Room /Under Cap,Salary_Cap_Inflated,2nd Apron
2023-24,Charles Bassey,Center-Forward,23.00,SAS,1610612759.00,2.00,19.00,0.00,205.00,29.00,40.00,0.72,0.00,1.00,0.00,29.00,39.00,0.74,0.72,5.00,6.00,0.83,23.00,53.00,76.00,21.00,8.00,17.00,15.00,31.00,63.00,17.70,0.74,12.00,28.20,20.00,14.10,1.90,6.90,26.00,11.90,0.30,0.40,0.70,0.16,-1.80,3.10,1.30,0.20,22.00,60.00,2600000.00,False,,0.00,Low Risk,136021000.00,165294000.00,172346000.00,4516000.00,12405000.00,5000000.00,7723000.00,130643139.05,182794000.00
2023-24,Chet Holmgren,Center-Forward,22.00,OKC,1610612760.00,1.00,82.00,82.00,2413.00,505.00,953.00,0.53,129.00,349.00,0.37,376.00,604.00,0.62,0.60,218.00,275.00,0.79,129.00,519.00,648.00,200.00,53.00,190.00,131.00,197.00,1357.00,20.40,0.63,6.20,23.10,15.00,11.60,1.10,7.30,10.90,21.60,4.60,4.40,8.90,0.18,1.80,1.50,3.40,3.30,57.00,25.00,10386000.00,False,,0.00,Low Risk,136021000.00,165294000.00,172346000.00,4516000.00,12405000.00,5000000.00,7723000.00,130643139.05,182794000.00
2023-24,Chimezie Metu,Forward-Center,27.00,PHX,1610612765.00,5.00,37.00,5.00,448.00,66.00,130.00,0.51,15.00,51.00,0.29,51.00,79.00,0.65,0.57,38.00,43.00,0.88,24.00,86.00,110.00,19.00,19.00,9.00,27.00,39.00,185.00,13.30,0.61,5.50,19.60,12.70,7.40,2.40,1.60,16.00,16.20,0.50,1.10,1.50,0.08,-2.10,0.80,-1.30,0.20,14.00,68.00,2697258.00,False,,0.00,Low Risk,136021000.00,165294000.00,172346000.00,4516000.00,12405000.00,5000000.00,7723000.00,130643139.05,182794000.00
2023-24,Chris Boucher,Forward,31.00,TOR,1610612761.00,6.00,50.00,0.00,705.00,110.00,217.00,0.51,31.00,94.00,0.33,79.00,123.00,0.64,0.58,71.00,92.00,0.77,62.00,145.00,207.00,23.00,14.00,24.00,28.00,68.00,322.00,16.00,0.62,9.50,23.10,16.10,4.50,1.00,3.00,9.80,17.30,1.20,0.60,1.70,0.12,-0.30,-1.40,-1.70,0.10,25.00,57.00,11750000.00,False,,0.00,Low Risk,136021000.00,165294000.00,172346000.00,4516000.00,12405000.00,5000000.00,7723000.00,130643139.05,182794000.00
2023-24,Chris Duarte,Guard,27.00,SAC,1610612758.00,2.00,59.00,11.00,720.00,80.00,210.00,0.38,44.00,127.00,0.35,36.00,83.00,0.43,0.49,26.00,33.00,0.79,26.00,80.00,106.00,44.00,28.00,8.00,26.00,80.00,230.00,8.40,0.51,4.00,12.70,8.30,7.80,1.90,1.00,10.40,14.90,0.00,0.70,0.70,0.05,-3.50,0.10,-3.40,-0.20,46.00,36.00,4124400.00,False,,0.00,Low Risk,136021000.00,165294000.00,172346000.00,4516000.00,12405000.00,5000000.00,7723000.00,130643139.05,182794000.00
2023-24,Chris Livingston,Forward,20.00,MIL,1610612749.00,0.00,21.00,0.00,91.00,11.00,22.00,0.50,1.00,5.00,0.20,10.00,17.00,0.59,0.52,3.00,4.00,0.75,3.00,18.00,21.00,5.00,2.00,0.00,5.00,15.00,26.00,6.90,0.55,3.70,21.50,12.80,7.20,1.10,0.00,17.40,13.80,0.00,0.10,0.10,0.03,-7.00,-1.00,-8.00,-0.10,49.00,33.00,1119563.00,False,,0.00,Low Risk,136021000.00,165294000.00,172346000.00,4516000.00,12405000.00,5000000.00,7723000.00,130643139.05,182794000.00
2023-24,Chris Paul,Guard,39.00,GSW,1610612744.00,18.00,58.00,18.00,1531.00,206.00,467.00,0.44,78.00,210.00,0.37,128.00,257.00,0.50,0.52,43.00,52.00,0.83,18.00,207.00,225.00,393.00,70.00,6.00,76.00,108.00,533.00,14.70,0.54,1.30,14.40,7.90,33.40,2.20,0.40,13.40,15.60,2.60,1.70,4.30,0.14,-0.20,1.20,1.00,1.20,46.00,36.00,30800000.00,False,,0.00,Low Risk,136021000.00,165294000.00,172346000.00,4516000.00,12405000.00,5000000.00,7723000.00,130643139.05,182794000.00
2023-24,Christian Braun,Guard,23.00,DEN,1610612743.00,1.00,82.00,4.00,1656.00,222.00,483.00,0.46,63.00,164.00,0.38,159.00,319.00,0.50,0.52,93.00,134.00,0.69,79.00,227.00,306.00,132.00,42.00,35.00,55.00,137.00,600.00,12.10,0.55,5.40,14.80,10.20,10.20,1.30,1.80,9.20,15.70,1.50,2.00,3.40,0.10,-1.70,-0.20,-1.90,0.00,57.00,25.00,2949120.00,False,,0.00,Low Risk,136021000.00,165294000.00,172346000.00,4516000.00,12405000.00,5000000.00,7723000.00,130643139.05,182794000.00
2023-24,Christian Wood,Forward,28.00,LAL,1610612747.00,8.00,50.00,1.00,872.00,123.00,264.00,0.47,35.00,114.00,0.31,88.00,150.00,0.59,0.53,66.00,94.00,0.70,39.00,215.00,254.00,49.00,16.00,33.00,50.00,72.00,347.00,12.30,0.57,5.20,26.10,16.20,7.40,0.90,3.30,14.10,17.60,0.00,1.10,1.20,0.06,-2.60,-0.20,-2.80,-0.20,47.00,35.00,2709849.00,False,,0.00,Low Risk,136021000.00,165294000.00,172346000.00,4516000.00,12405000.00,5000000.00,7723000.00,130643139.05,182794000.00
2023-24,Chuma Okeke,Forward,25.00,ORL,1610612753.00,4.00,47.00,8.00,432.00,40.00,112.00,0.36,23.00,82.00,0.28,17.00,30.00,0.57,0.46,4.00,7.00,0.57,18.00,62.00,80.00,20.00,9.00,7.00,16.00,19.00,107.00,6.90,0.46,4.90,17.00,10.90,6.20,1.00,1.50,12.20,13.30,-0.30,0.60,0.30,0.03,-3.20,-0.20,-3.40,-0.20,47.00,35.00,5266712.00,False,,0.00,Low Risk,136021000.00,165294000.00,172346000.00,4516000.00,12405000.00,5000000.00,7723000.00,130643139.05,182794000.00
2023-24,Clint Capela,Center,30.00,ATL,1610612737.00,9.00,73.00,73.00,1883.00,353.00,618.00,0.57,0.00,1.00,0.00,353.00,617.00,0.57,0.57,130.00,206.00,0.63,335.00,441.00,776.00,91.00,43.00,106.00,74.00,164.00,836.00,20.70,0.59,18.70,26.50,22.40,6.90,1.10,5.10,9.50,17.30,4.40,1.90,6.30,0.16,1.00,-1.00,0.10,1.00,36.00,46.00,20616000.00,False,,0.00,Low Risk,136021000.00,165294000.00,172346000.00,4516000.00,12405000.00,5000000.00,7723000.00,130643139.05,182794000.00
2023-24,Coby White,Guard,24.00,CHI,1610612741.00,4.00,79.00,78.00,2881.00,541.00,1209.00,0.45,209.00,556.00,0.38,332.00,653.00,0.51,0.53,218.00,260.00,0.84,44.00,314.00,358.00,405.00,53.00,18.00,166.00,186.00,1509.00,14.50,0.57,1.70,12.40,6.90,20.80,0.90,0.60,11.10,22.70,3.10,1.60,4.70,0.08,0.70,-1.30,-0.70,0.90,39.00,43.00,11111111.00,False,,0.00,Low Risk,136021000.00,165294000.00,172346000.00,4516000.00,12405000.00,5000000.00,7723000.00,130643139.05,182794000.00
2023-24,Cody Martin,Forward,28.00,CHA,1610612766.00,4.00,28.00,22.00,753.00,82.00,215.00,0.38,27.00,86.00,0.31,55.00,129.00,0.43,0.44,20.00,33.00,0.61,19.00,90.00,109.00,104.00,32.00,18.00,44.00,48.00,211.00,9.20,0.46,2.80,13.90,8.10,19.10,2.10,2.20,16.10,16.10,-0.70,0.50,-0.20,-0.01,-4.10,0.60,-3.50,-0.30,21.00,61.00,7560000.00,False,,0.00,Low Risk,136021000.00,165294000.00,172346000.00,4516000.00,12405000.00,5000000.00,7723000.00,130643139.05,182794000.00
2023-24,Cody Zeller,Forward-Center,31.00,NOP,1610612740.00,10.00,43.00,0.00,320.00,26.00,62.00,0.42,1.00,3.00,0.33,25.00,59.00,0.42,0.43,23.00,38.00,0.61,48.00,64.00,112.00,39.00,9.00,5.00,16.00,45.00,76.00,12.80,0.48,16.90,22.00,19.50,15.20,1.40,1.50,16.90,12.90,0.40,0.40,0.80,0.12,-2.90,0.30,-2.60,0.00,49.00,33.00,3196448.00,False,,0.00,Low Risk,136021000.00,165294000.00,172346000.00,4516000.00,12405000.00,5000000.00,7723000.00,130643139.05,182794000.00
2023-24,Colby Jones,Guard,22.00,SAC,1610612758.00,0.00,30.00,0.00,192.00,28.00,71.00,0.39,2.00,22.00,0.09,26.00,49.00,0.53,0.41,6.00,11.00,0.55,17.00,23.00,40.00,20.00,7.00,5.00,10.00,29.00,64.00,8.90,0.42,9.70,13.70,11.70,13.90,1.80,2.40,11.60,19.10,-0.20,0.20,0.00,0.01,-5.40,0.40,-5.00,-0.10,46.00,36.00,2019706.00,False,,0.00,Low Risk,136021000.00,165294000.00,172346000.00,4516000.00,12405000.00,5000000.00,7723000.00,130643139.05,182794000.00
2023-24,Cole Anthony,Guard,24.00,ORL,1610612753.00,3.00,81.00,0.00,1817.00,332.00,763.00,0.44,93.00,275.00,0.34,239.00,488.00,0.49,0.50,180.00,218.00,0.83,64.00,247.00,311.00,236.00,64.00,37.00,126.00,175.00,937.00,14.60,0.55,4.10,16.10,10.10,19.80,1.70,1.90,12.80,23.70,0.90,2.70,3.60,0.10,-0.60,0.70,0.10,1.00,47.00,35.00,5539771.00,False,,0.00,Low Risk,136021000.00,165294000.00,172346000.00,4516000.00,12405000.00,5000000.00,7723000.00,130643139.05,182794000.00
2023-24,Cole Swider,Forward,25.00,MIA,1610612748.00,1.00,18.00,0.00,87.00,15.00,38.00,0.39,10.00,30.00,0.33,5.00,8.00,0.62,0.53,2.00,2.00,1.00,1.00,6.00,7.00,5.00,1.00,1.00,8.00,4.00,42.00,7.10,0.54,1.30,7.90,4.60,8.80,0.60,1.10,17.10,24.00,-0.20,0.10,-0.10,-0.05,-2.10,-2.40,-4.50,-0.10,46.00,36.00,559782.00,False,,0.00,Low Risk,136021000.00,165294000.00,172346000.00,4516000.00,12405000.00,5000000.00,7723000.00,130643139.05,182794000.00
2023-24,Colin Castleton,Center,24.00,LAL,1610612747.00,0.00,16.00,0.00,59.00,9.00,16.00,0.56,0.00,0.00,,9.00,16.00,0.56,0.56,6.00,6.00,1.00,6.00,6.00,12.00,3.00,2.00,0.00,3.00,11.00,24.00,13.00,0.64,11.90,10.80,11.30,6.80,1.60,0.00,13.90,15.80,0.10,0.00,0.20,0.13,-3.90,-1.40,-5.20,0.00,47.00,35.00,559782.00,False,,0.00,Low Risk,136021000.00,165294000.00,172346000.00,4516000.00,12405000.00,5000000.00,7723000.00,130643139.05,182794000.00
2023-24,Collin Gillespie,Guard,25.00,DEN,1610612743.00,1.00,24.00,0.00,225.00,32.00,69.00,0.46,15.00,38.00,0.39,17.00,31.00,0.55,0.57,8.00,12.00,0.67,1.00,20.00,21.00,27.00,13.00,0.00,14.00,24.00,87.00,11.00,0.59,0.50,9.60,5.20,15.50,2.90,0.00,15.90,17.10,0.10,0.30,0.40,0.08,-3.70,0.90,-2.70,0.00,57.00,25.00,559782.00,False,,0.00,Low Risk,136021000.00,165294000.00,172346000.00,4516000.00,12405000.00,5000000.00,7723000.00,130643139.05,182794000.00
2023-24,Collin Sexton,Guard,25.00,UTA,1610612762.00,5.00,78.00,51.00,2075.00,506.00,1038.00,0.49,128.00,325.00,0.39,378.00,713.00,0.53,0.55,318.00,370.00,0.86,71.00,134.00,205.00,383.00,62.00,18.00,165.00,154.00,1458.00,19.90,0.61,3.80,7.10,5.40,29.50,1.40,0.80,12.10,27.50,5.20,0.30,5.50,0.13,3.80,-1.90,1.90,2.00,31.00,51.00,17525000.00,False,,0.00,Low Risk,136021000.00,165294000.00,172346000.00,4516000.00,12405000.00,5000000.00,7723000.00,130643139.05,182794000.00
2023-24,Corey Kispert,Forward,25.00,WAS,1610612764.00,2.00,80.00,22.00,2067.00,386.00,794.00,0.49,184.00,480.00,0.38,202.00,314.00,0.64,0.60,114.00,157.00,0.73,30.00,195.00,225.00,156.00,41.00,16.00,98.00,141.00,1070.00,12.80,0.62,1.50,10.30,5.80,10.70,0.90,0.60,10.20,19.60,1.70,0.40,2.10,0.05,-0.20,-2.00,-2.10,-0.10,15.00,67.00,3722040.00,False,,0.00,Low Risk,136021000.00,165294000.00,172346000.00,4516000.00,12405000.00,5000000.00,7723000.00,130643139.05,182794000.00
2023-24,Cory Joseph,Guard,32.00,GSW,0.00,12.00,26.00,0.00,296.00,23.00,64.00,0.36,13.00,42.00,0.31,10.00,22.00,0.45,0.46,4.00,7.00,0.57,6.00,24.00,30.00,42.00,4.00,3.00,12.00,25.00,63.00,6.20,0.47,2.20,8.60,5.50,17.20,0.70,0.90,15.20,11.30,0.00,0.20,0.20,0.03,-4.00,-0.70,-4.70,-0.20,,,3196448.00,False,,0.00,Low Risk,136021000.00,165294000.00,172346000.00,4516000.00,12405000.00,5000000.00,7723000.00,130643139.05,182794000.00
2023-24,D'Angelo Russell,Guard,28.00,LAL,1610612747.00,8.00,76.00,69.00,2484.00,492.00,1080.00,0.46,226.00,545.00,0.41,266.00,535.00,0.50,0.56,159.00,192.00,0.83,28.00,208.00,236.00,482.00,69.00,36.00,156.00,156.00,1369.00,16.00,0.59,1.30,8.90,5.30,27.60,1.30,1.30,11.80,23.00,3.30,1.80,5.10,0.10,1.70,-0.80,0.90,1.80,47.00,35.00,17307693.00,False,,0.00,Low Risk,136021000.00,165294000.00,172346000.00,4516000.00,12405000.00,5000000.00,7723000.00,130643139.05,182794000.00
2023-24,D'Moi Hodge,Guard,25.00,LAL,0.00,0.00,7.00,0.00,41.00,5.00,15.00,0.33,3.00,12.00,0.25,2.00,3.00,0.67,0.43,1.00,2.00,0.50,0.00,0.00,0.00,5.00,1.00,1.00,1.00,4.00,14.00,6.10,0.44,0.00,0.00,0.00,15.60,1.20,2.10,5.90,17.80,0.00,0.00,0.00,-0.02,-3.70,-2.60,-6.30,0.00,,,241285.00,False,,0.00,Low Risk,136021000.00,165294000.00,172346000.00,4516000.00,12405000.00,5000000.00,7723000.00,130643139.05,182794000.00
2023-24,DJ Carton,Guard,23.00,TOR,1610612761.00,0.00,4.00,0.00,36.00,3.00,8.00,0.38,1.00,4.00,0.25,2.00,4.00,0.50,0.44,4.00,5.00,0.80,2.00,2.00,4.00,3.00,1.00,0.00,1.00,3.00,11.00,9.60,0.54,6.00,6.20,6.10,10.50,1.30,0.00,8.90,13.30,0.00,0.00,0.00,0.06,-4.20,-1.10,-5.30,0.00,25.00,57.00,205897.00,False,,0.00,Low Risk,136021000.00,165294000.00,172346000.00,4516000.00,12405000.00,5000000.00,7723000.00,130643139.05,182794000.00
2023-24,DaQuan Jeffries,Guard-Forward,26.00,NYK,1610612752.00,4.00,17.00,0.00,46.00,6.00,17.00,0.35,2.00,10.00,0.20,4.00,7.00,0.57,0.41,0.00,2.00,0.00,0.00,5.00,5.00,5.00,0.00,1.00,3.00,2.00,14.00,3.10,0.39,0.00,12.20,6.10,14.90,0.00,2.00,14.40,19.60,-0.10,0.00,-0.10,-0.09,-5.60,-2.50,-8.10,-0.10,50.00,32.00,1341538.00,False,,0.00,Low Risk,136021000.00,165294000.00,172346000.00,4516000.00,12405000.00,5000000.00,7723000.00,130643139.05,182794000.00
2023-24,Daishen Nix,Guard,22.00,MIN,1610612750.00,2.00,15.00,0.00,50.00,9.00,24.00,0.38,6.00,17.00,0.35,3.00,7.00,0.43,0.50,3.00,6.00,0.50,1.00,2.00,3.00,6.00,5.00,0.00,5.00,2.00,27.00,12.30,0.51,2.40,4.30,3.40,17.80,4.90,0.00,15.80,28.00,-0.10,0.10,0.00,0.01,-2.80,1.40,-1.40,0.00,56.00,26.00,559782.00,False,,0.00,Low Risk,136021000.00,165294000.00,172346000.00,4516000.00,12405000.00,5000000.00,7723000.00,130643139.05,182794000.00
2023-24,Dalano Banton,Forward,24.00,BOS,1610612757.00,2.00,24.00,1.00,171.00,19.00,51.00,0.37,2.00,16.00,0.12,17.00,35.00,0.49,0.39,16.00,20.00,0.80,12.00,23.00,35.00,19.00,5.00,3.00,10.00,20.00,56.00,13.30,0.50,4.20,15.20,9.50,19.40,1.60,1.70,12.20,25.70,-0.40,0.90,0.50,0.02,-0.70,-0.60,-1.30,0.20,21.00,61.00,2019706.00,False,,0.00,Low Risk,136021000.00,165294000.00,172346000.00,4516000.00,12405000.00,5000000.00,7723000.00,130643139.05,182794000.00
2023-24,Dalen Terry,Forward,21.00,CHI,1610612741.00,1.00,59.00,2.00,681.00,69.00,157.00,0.44,17.00,74.00,0.23,52.00,83.00,0.63,0.49,25.00,43.00,0.58,29.00,84.00,113.00,81.00,27.00,18.00,32.00,81.00,180.00,10.20,0.51,4.70,14.10,9.30,15.60,2.00,2.70,15.40,13.40,0.10,0.70,0.80,0.06,-3.40,1.10,-2.30,0.00,39.00,43.00,3350760.00,False,,0.00,Low Risk,136021000.00,165294000.00,172346000.00,4516000.00,12405000.00,5000000.00,7723000.00,130643139.05,182794000.00
2023-24,Damian Jones,Center,29.00,CLE,1610612739.00,7.00,39.00,0.00,270.00,43.00,72.00,0.60,3.00,14.00,0.21,40.00,58.00,0.69,0.62,18.00,21.00,0.86,20.00,42.00,62.00,15.00,7.00,13.00,13.00,27.00,107.00,15.80,0.66,8.40,17.30,12.90,7.90,1.30,4.30,13.80,15.40,0.40,0.40,0.80,0.15,-1.70,1.20,-0.50,0.10,48.00,34.00,2586665.00,False,,0.00,Low Risk,136021000.00,165294000.00,172346000.00,4516000.00,12405000.00,5000000.00,7723000.00,130643139.05,182794000.00
2023-24,Damian Lillard,Guard,33.00,MIL,1610612749.00,11.00,73.00,73.00,2578.00,541.00,1277.00,0.42,220.00,622.00,0.35,321.00,655.00,0.49,0.51,473.00,514.00,0.92,36.00,284.00,320.00,508.00,72.00,18.00,193.00,134.00,1775.00,19.60,0.59,1.60,11.80,6.80,28.80,1.30,0.60,11.40,28.40,5.80,1.90,7.70,0.14,3.40,-1.30,2.10,2.70,49.00,33.00,45640084.00,False,,0.00,Low Risk,136021000.00,165294000.00,172346000.00,4516000.00,12405000.00,5000000.00,7723000.00,130643139.05,182794000.00
2023-24,Daniel Gafford,Forward-Center,25.00,WAS,1610612742.00,4.00,45.00,45.00,1192.00,203.00,294.00,0.69,0.00,0.00,,203.00,294.00,0.69,0.69,84.00,119.00,0.71,131.00,230.00,361.00,69.00,44.00,97.00,46.00,147.00,490.00,21.70,0.73,11.40,22.10,16.70,9.10,1.70,7.10,11.70,14.70,5.20,2.50,7.80,0.20,0.70,1.90,2.60,2.10,50.00,32.00,12402000.00,False,,0.00,Low Risk,136021000.00,165294000.00,172346000.00,4516000.00,12405000.00,5000000.00,7723000.00,130643139.05,182794000.00
2023-24,Danilo Gallinari,Forward,35.00,WAS,1610612749.00,15.00,26.00,0.00,385.00,57.00,131.00,0.44,20.00,64.00,0.31,37.00,67.00,0.55,0.51,47.00,56.00,0.84,12.00,64.00,76.00,31.00,6.00,3.00,12.00,26.00,181.00,13.40,0.60,3.40,15.30,9.30,11.60,1.10,0.80,9.00,17.20,1.00,0.30,1.30,0.10,-0.80,-1.00,-1.90,0.00,49.00,33.00,7850062.00,False,,0.00,Low Risk,136021000.00,165294000.00,172346000.00,4516000.00,12405000.00,5000000.00,7723000.00,130643139.05,182794000.00
2023-24,Dante Exum,Guard,28.00,DAL,1610612742.00,9.00,55.00,17.00,1088.00,161.00,302.00,0.53,53.00,108.00,0.49,108.00,194.00,0.56,0.62,53.00,68.00,0.78,25.00,124.00,149.00,157.00,22.00,5.00,49.00,85.00,428.00,13.70,0.64,2.50,12.40,7.50,19.30,1.00,0.40,12.90,15.00,2.10,0.80,2.90,0.13,-0.30,-0.30,-0.60,0.40,50.00,32.00,3000000.00,False,,0.00,Low Risk,136021000.00,165294000.00,172346000.00,4516000.00,12405000.00,5000000.00,7723000.00,130643139.05,182794000.00
2023-24,Dario Saric,Forward-Center,30.00,GSW,1610612744.00,9.00,64.00,9.00,1098.00,181.00,388.00,0.47,74.00,197.00,0.38,107.00,191.00,0.56,0.56,79.00,93.00,0.85,73.00,210.00,283.00,144.00,31.00,10.00,78.00,112.00,515.00,15.30,0.60,7.30,20.40,13.90,17.80,1.40,0.80,15.40,19.50,1.60,1.20,2.80,0.12,0.60,0.40,1.00,0.90,46.00,36.00,2709849.00,False,,0.00,Low Risk,136021000.00,165294000.00,172346000.00,4516000.00,12405000.00,5000000.00,7723000.00,130643139.05,182794000.00
2023-24,Darius Garland,Guard,24.00,CLE,1610612739.00,4.00,57.00,57.00,1900.00,375.00,841.00,0.45,132.00,356.00,0.37,243.00,485.00,0.50,0.52,146.00,175.00,0.83,30.00,122.00,152.00,373.00,74.00,7.00,176.00,95.00,1028.00,14.50,0.56,1.80,7.10,4.50,29.40,1.90,0.30,16.10,25.30,0.70,2.00,2.70,0.07,0.20,-1.20,-1.00,0.50,48.00,34.00,34005250.00,False,,0.00,Low Risk,136021000.00,165294000.00,172346000.00,4516000.00,12405000.00,5000000.00,7723000.00,130643139.05,182794000.00
2023-24,David Roddy,Forward,23.00,MEM,1610612756.00,1.00,48.00,13.00,1114.00,155.00,386.00,0.40,47.00,156.00,0.30,108.00,230.00,0.47,0.46,46.00,67.00,0.69,51.00,149.00,200.00,76.00,25.00,11.00,54.00,68.00,403.00,8.70,0.48,4.80,15.20,9.80,10.30,1.10,0.90,11.50,18.10,-0.90,1.00,0.10,0.00,-4.00,-1.00,-5.00,-0.90,49.00,33.00,2718240.00,False,,0.00,Low Risk,136021000.00,165294000.00,172346000.00,4516000.00,12405000.00,5000000.00,7723000.00,130643139.05,182794000.00
2023-24,Davion Mitchell,Guard,25.00,SAC,1610612758.00,2.00,72.00,4.00,1101.00,146.00,323.00,0.45,57.00,158.00,0.36,89.00,165.00,0.54,0.54,30.00,42.00,0.71,19.00,76.00,95.00,134.00,17.00,3.00,43.00,85.00,379.00,9.30,0.56,1.90,7.90,4.80,16.00,0.70,0.20,11.20,14.90,0.80,0.60,1.30,0.06,-2.40,-1.00,-3.40,-0.40,46.00,36.00,5063640.00,False,,0.00,Low Risk,136021000.00,165294000.00,172346000.00,4516000.00,12405000.00,5000000.00,7723000.00,130643139.05,182794000.00
2023-24,Day'Ron Sharpe,Center,22.00,BKN,1610612751.00,2.00,61.00,1.00,921.00,168.00,294.00,0.57,4.00,15.00,0.27,164.00,279.00,0.59,0.58,75.00,123.00,0.61,161.00,228.00,389.00,85.00,24.00,44.00,70.00,131.00,415.00,20.00,0.60,18.60,27.90,23.10,14.00,1.30,4.30,16.70,19.70,1.60,1.30,2.90,0.15,-0.40,0.40,0.00,0.50,32.00,50.00,2210040.00,False,,0.00,Low Risk,136021000.00,165294000.00,172346000.00,4516000.00,12405000.00,5000000.00,7723000.00,130643139.05,182794000.00
2023-24,De'Aaron Fox,Guard,26.00,SAC,1610612758.00,6.00,74.00,74.00,2659.00,720.00,1549.00,0.46,214.00,580.00,0.37,506.00,969.00,0.52,0.53,312.00,423.00,0.74,67.00,273.00,340.00,418.00,150.00,31.00,194.00,193.00,1966.00,20.10,0.57,2.80,11.80,7.20,25.20,2.70,1.10,10.10,31.00,3.30,3.20,6.50,0.12,2.60,0.10,2.70,3.20,46.00,36.00,32600060.00,False,,0.00,Low Risk,136021000.00,165294000.00,172346000.00,4516000.00,12405000.00,5000000.00,7723000.00,130643139.05,182794000.00
2023-24,De'Andre Hunter,Forward-Guard,26.00,ATL,1610612737.00,4.00,57.00,37.00,1681.00,304.00,663.00,0.46,117.00,304.00,0.38,187.00,359.00,0.52,0.55,166.00,196.00,0.85,31.00,191.00,222.00,87.00,40.00,16.00,83.00,146.00,891.00,12.70,0.60,1.90,12.90,7.20,7.30,1.10,0.90,10.00,20.60,1.60,0.60,2.20,0.06,-0.90,-1.50,-2.40,-0.20,36.00,46.00,20089286.00,False,,0.00,Low Risk,136021000.00,165294000.00,172346000.00,4516000.00,12405000.00,5000000.00,7723000.00,130643139.05,182794000.00
2023-24,De'Anthony Melton,Guard,26.00,PHI,1610612755.00,5.00,38.00,33.00,1023.00,139.00,360.00,0.39,77.00,214.00,0.36,62.00,146.00,0.42,0.49,66.00,79.00,0.84,28.00,113.00,141.00,114.00,60.00,16.00,39.00,84.00,421.00,13.40,0.53,3.00,12.40,7.60,15.40,2.90,1.40,9.00,18.30,0.80,1.40,2.10,0.10,-0.70,1.20,0.50,0.70,47.00,35.00,8000000.00,False,,0.00,Low Risk,136021000.00,165294000.00,172346000.00,4516000.00,12405000.00,5000000.00,7723000.00,130643139.05,182794000.00
2023-24,DeAndre Jordan,Center,35.00,DEN,1610612743.00,15.00,36.00,2.00,396.00,58.00,93.00,0.62,0.00,0.00,,58.00,93.00,0.62,0.62,26.00,53.00,0.49,54.00,103.00,157.00,26.00,6.00,16.00,23.00,56.00,142.00,16.00,0.61,15.60,28.00,22.00,8.50,0.80,3.40,16.50,15.40,0.60,0.60,1.20,0.15,-1.70,-0.10,-1.70,0.00,57.00,25.00,3196448.00,False,,0.00,Low Risk,136021000.00,165294000.00,172346000.00,4516000.00,12405000.00,5000000.00,7723000.00,130643139.05,182794000.00
2023-24,DeJon Jarreau,Guard,26.00,MEM,0.00,2.00,9.00,0.00,150.00,17.00,50.00,0.34,4.00,13.00,0.31,13.00,37.00,0.35,0.38,5.00,11.00,0.45,8.00,36.00,44.00,26.00,6.00,2.00,9.00,14.00,43.00,9.60,0.39,5.60,27.30,16.00,25.40,2.00,1.20,14.10,18.30,-0.20,0.20,0.00,0.00,-4.60,0.70,-4.00,-0.10,,,207100.00,False,,0.00,Low Risk,136021000.00,165294000.00,172346000.00,4516000.00,12405000.00,5000000.00,7723000.00,130643139.05,182794000.00
2023-24,DeMar DeRozan,Guard-Forward,34.00,CHI,1610612741.00,14.00,79.00,79.00,2989.00,650.00,1355.00,0.48,75.00,225.00,0.33,575.00,1130.00,0.51,0.51,522.00,612.00,0.85,43.00,297.00,340.00,421.00,90.00,45.00,135.00,161.00,1897.00,19.70,0.58,1.60,11.30,6.40,21.80,1.50,1.50,7.70,25.80,7.00,2.20,9.20,0.15,2.10,-0.30,1.80,2.80,39.00,43.00,28600000.00,False,,0.00,Low Risk,136021000.00,165294000.00,172346000.00,4516000.00,12405000.00,5000000.00,7723000.00,130643139.05,182794000.00
2023-24,Dean Wade,Forward-Center,27.00,CLE,1610612739.00,4.00,54.00,32.00,1108.00,96.00,232.00,0.41,79.00,202.00,0.39,17.00,30.00,0.57,0.58,20.00,26.00,0.77,37.00,181.00,218.00,43.00,40.00,25.00,20.00,93.00,291.00,10.20,0.60,3.80,18.20,11.10,5.00,1.80,2.00,7.60,10.50,0.90,1.60,2.50,0.11,-1.70,1.80,0.10,0.60,48.00,34.00,5709877.00,False,,0.00,Low Risk,136021000.00,165294000.00,172346000.00,4516000.00,12405000.00,5000000.00,7723000.00,130643139.05,182794000.00
